-0.39,0.21,133.65,-42.54
1.08,0.45,42.78,130.8
-0.11,5.3,110.76,-58.29
1.17,1.29,-9.16,113.84
0.51,4.91,110.81,0.19
-0.71,3.07,26.18,-17.32
1.14,1.9,-18.8,83.72
-0.48,4.1,27.46,-65.03
0.86,0.74,54.5,120.15
0.01,4.18,58.55,-46.8
-0.65,2.83,36.99,-6.94
1.55,3.2,3.86,31.02
0.42,3.82,53.5,-13.91
-0.63,2.14,72.83,4.23
0.83,4.67,97.02,24.66
-0.58,2.69,43.7,0.07
1.04,0.72,33.19,128.19
-0.38,4.91,69.89,-85.99
0.67,0.83,71.3,108.27
0.05,2.38,44.24,40.22
0.34,4.03,62.61,-23.13
-0.67,5.43,70.03,-108.34
-0.23,1.15,117.06,24.15
1.45,2.55,-25.59,43.75
-0.42,2.04,75.82,19.87
0.61,1.24,55.33,102.14
1.7,3.42,10.72,34.79
-0.58,3.6,17.34,-40.46
0.68,1.17,51.71,106.95
1.15,3.32,21.93,25.11
1.57,3.92,38.66,46.81
-0.52,1.94,82.89,11.64
-0.28,2.37,55.36,23.99
1.65,5.67,21.19,133.07
0.13,6.19,140.24,13.17
-0.69,1.1,116.77,-32.82
-0.68,5.12,52.07,-107.05
1.66,0.96,-55.35,113.06
1.38,0.39,5.43,138.35
0.62,2.24,17.16,65.25
-0.08,5.17,106.0,-58.0
0.47,2.7,21.7,37.39
-0.74,4.99,38.97,-107.21
0.18,5.94,138.88,6.46
-0.34,1.43,106.51,20.08
0.0,3.54,35.31,-21.34
0.36,6.13,134.32,41.59
-0.15,2.02,68.82,39.7
0.98,3.01,11.54,30.16
0.45,4.14,70.72,-17.18
-0.71,4.79,32.71,-100.42
1.04,2.73,-0.96,41.83
0.44,4.25,76.58,-18.36
0.12,3.49,36.31,-14.54
0.6,5.45,124.49,35.85
1.56,1.76,-53.2,76.23
0.22,2.03,49.38,61.56
-0.62,2.05,77.71,4.49
-0.29,6.2,133.62,-44.64
0.83,2.02,5.36,79.27
1.35,1.27,-28.85,111.32
1.62,5.99,9.06,139.27
0.12,5.81,136.99,-8.73
1.34,1.94,-34.8,76.13
1.57,0.05,-2.64,140.93
0.1,3.72,42.75,-25.93
-0.75,6.18,99.09,-100.06
0.6,5.2,119.68,23.01
0.63,1.08,61.86,105.13
1.05,1.62,-6.21,99.59
-0.6,3.52,17.32,-36.47
1.45,5.67,47.2,126.21
1.59,1.41,-56.1,93.75
0.5,0.44,107.91,85.65
1.35,1.31,-29.91,109.39
0.88,2.57,2.39,49.59
-0.02,4.56,76.55,-55.9
1.35,4.5,68.75,60.83
0.5,5.06,116.71,4.83
0.38,6.02,134.49,38.31
-0.69,4.57,25.65,-91.76
-0.35,1.41,107.67,18.49
1.54,5.27,50.19,113.61
1.33,0.32,16.16,138.35
0.74,3.08,20.69,23.47
0.5,3.0,23.97,21.94
-0.54,3.69,18.76,-44.68
-0.48,5.63,99.59,-89.53
0.47,5.61,130.54,27.85
-0.06,1.67,83.69,49.8
0.95,1.5,7.66,105.03
0.15,0.76,118.79,56.27
0.02,6.01,139.23,-12.06
0.3,4.01,60.62,-25.19
-0.23,2.39,53.17,26.12
0.61,5.0,113.49,14.98
1.44,1.18,-36.47,112.67
-0.26,3.68,30.23,-37.22
1.47,0.33,-3.84,139.13
-0.2,3.84,35.98,-43.38
0.51,5.09,117.71,7.26
1.23,2.77,-7.21,39.43
0.25,4.69,95.74,-32.3
0.25,0.0,136.62,34.88
1.56,3.13,-0.3,31.01
-0.64,4.68,34.72,-94.39
0.82,3.98,63.48,8.09
0.13,2.24,45.85,49.5
0.09,0.82,119.41,51.15
0.04,2.8,33.41,19.78
0.66,0.13,106.65,91.8
-0.11,5.9,133.93,-35.48
-0.63,1.81,90.44,0.19
-0.3,5.55,110.32,-72.66
0.75,2.99,17.48,27.64
1.71,2.51,-37.93,36.7
0.02,1.27,101.22,54.57
-0.19,0.58,135.32,4.67
1.71,2.0,-58.28,55.56
-0.14,0.93,123.87,27.07
0.5,1.82,38.01,81.5
-0.3,6.11,131.12,-50.48
-0.35,5.85,119.76,-68.29
-0.72,5.85,86.96,-106.98
-0.6,2.76,40.42,-2.83
0.13,2.5,37.32,38.07
0.95,1.97,-3.63,82.04
0.17,2.65,32.58,31.93
1.16,4.68,84.03,55.26
0.96,0.73,42.78,125.06
0.12,5.88,138.19,-5.07
0.59,3.05,23.15,21.56
-0.02,0.05,140.96,-0.07
-0.39,0.72,131.57,-14.87
0.03,4.41,71.16,-50.39
-0.5,4.97,62.27,-94.62
0.67,4.89,108.64,17.01
0.37,1.27,76.38,85.97
0.95,0.97,31.21,121.63
-0.57,2.46,55.14,5.81
-0.11,1.11,115.2,36.84
0.06,6.03,139.82,-5.4
-0.3,5.4,102.95,-76.33
1.44,5.27,61.28,108.03
0.59,1.49,44.65,95.87
-0.39,5.13,81.06,-87.68
0.04,3.31,32.12,-7.94
1.56,2.4,-36.66,45.84
-0.39,3.12,29.14,-10.69
1.62,2.07,-51.16,57.22
-0.22,3.08,31.09,-3.48
0.37,3.76,49.93,-14.83
-0.08,3.08,31.28,0.89
1.42,5.8,45.5,129.34
0.87,5.95,102.72,93.86
-0.4,2.94,33.87,-2.36
0.61,3.32,31.72,10.26
0.77,0.04,99.66,99.7
1.5,2.11,-42.99,60.95
1.16,1.43,-12.5,107.67
0.48,1.11,75.23,94.7
0.06,4.59,82.42,-49.74
0.78,0.32,86.09,109.5
-0.56,2.99,31.21,-9.76
-0.33,3.19,28.53,-12.58
0.73,0.92,59.73,112.18
0.92,3.92,59.1,13.87
0.15,3.94,52.97,-31.84
-0.76,2.46,55.25,-4.71
-0.39,1.53,102.51,17.28
1.72,1.48,-67.69,81.83
1.72,1.6,-66.91,75.28
-0.56,0.44,127.47,-52.27
-0.01,4.03,50.88,-43.19
0.69,1.19,49.59,107.13
1.61,0.49,-31.14,133.41
1.43,1.64,-42.79,89.08
1.57,1.15,-50.12,108.51
-0.03,4.38,66.46,-54.01
1.29,5.23,77.3,95.54
-0.37,2.49,51.47,15.81
1.73,0.56,-49.87,126.29
0.72,1.96,15.41,81.2
1.35,4.34,64.44,53.17
-0.53,3.97,21.63,-59.65
1.49,6.21,15.38,140.07
0.09,1.26,97.7,61.39
-0.72,5.36,60.68,-111.56
1.09,6.04,76.2,117.45
1.6,1.49,-57.44,88.8
0.47,3.47,38.29,-0.45
-0.1,2.2,57.8,38.89
0.35,0.16,128.79,56.34
1.32,4.89,76.2,79.29
-0.27,2.9,34.93,3.99
0.73,2.22,10.09,67.82
-0.09,2.17,58.84,40.29
0.82,4.33,81.98,13.06
0.85,3.85,56.08,9.61
0.73,2.37,9.13,59.64
1.33,0.75,-6.3,131.54
-0.61,2.17,71.08,5.73
-0.47,1.81,89.26,14.59
0.36,4.81,104.79,-19.05
-0.28,4.31,47.97,-66.45
-0.49,5.68,101.16,-89.32
-0.27,0.01,136.04,-37.08
1.62,4.99,47.86,103.55
-0.7,1.7,95.49,-9.12
-0.11,4.33,59.48,-57.91
0.21,0.82,112.43,65.08
1.03,0.31,56.86,127.27
0.85,3.01,15.35,28.41
-0.22,4.19,46.74,-59.29
1.58,0.43,-24.18,135.78
1.46,3.76,36.24,37.41
0.49,4.89,109.93,-2.72
-0.19,5.19,100.05,-68.98
-0.24,5.05,88.9,-75.18
1.52,2.95,-8.83,32.5
0.17,2.12,48.53,55.93
-0.73,2.26,66.33,-2.4
-0.52,0.82,127.18,-26.48
0.88,4.48,87.98,22.42
0.56,5.18,119.95,17.25
-0.7,0.22,114.56,-80.8
0.79,0.55,73.11,114.63
0.6,6.12,120.81,71.83
-0.63,4.11,17.61,-68.93
-0.29,1.4,106.87,24.67
1.37,3.3,14.82,29.32
1.37,4.12,55.74,45.08
-0.41,0.69,131.73,-19.08
0.46,5.5,129.21,20.71
0.55,0.96,76.66,99.85
0.1,3.53,37.0,-17.22
1.0,4.07,65.72,20.85
-0.27,2.43,52.32,22.79
0.0,5.2,111.77,-48.59
-0.53,3.88,20.39,-54.86
0.68,1.54,33.62,97.89
-0.3,0.47,136.37,-16.11
1.06,4.68,89.13,46.59
-0.16,5.97,133.86,-38.77
1.42,3.46,22.09,30.79
0.89,3.86,56.2,11.87
0.96,0.19,71.79,120.65
0.77,2.72,10.04,41.09
-0.25,1.14,117.94,21.46
1.17,6.01,67.88,122.16
0.56,2.52,17.97,49.07
1.07,5.28,96.17,79.11
-0.34,2.98,32.85,-2.23
-0.69,0.32,117.61,-74.63
0.96,6.0,92.2,104.9
1.23,4.27,67.72,42.25
0.59,0.28,106.93,89.89
-0.36,2.16,67.99,23.27
0.68,3.42,35.26,9.07
-0.51,2.98,32.0,-7.76
-0.54,2.65,45.52,2.98
1.44,2.9,-8.79,34.04
-0.53,1.64,98.66,5.79
0.09,3.91,49.7,-33.89
0.79,3.05,18.41,25.73
0.66,5.37,121.19,38.95
-0.18,3.66,32.73,-33.66
1.18,4.68,82.91,56.93
0.06,4.74,90.66,-49.63
-0.31,1.43,105.86,23.27
1.31,3.55,30.26,28.69
0.87,5.06,107.06,46.71
0.57,3.62,44.96,-1.26
-0.52,0.74,128.31,-30.73
0.56,6.16,122.7,68.95
-0.38,2.3,61.05,19.78
0.23,2.67,30.33,32.76
1.73,4.84,39.12,100.47
-0.18,4.11,45.84,-54.4
0.2,3.94,54.5,-29.15
0.73,4.75,102.28,17.77
0.68,3.26,28.49,14.68
-0.35,5.04,79.55,-84.48
0.91,1.82,2.38,89.9
1.71,3.8,27.43,46.76
-0.0,4.1,54.38,-45.01
-0.15,1.74,83.98,42.14
-0.12,0.57,134.91,13.63
1.56,5.85,24.55,135.66
-0.22,4.88,81.05,-73.69
-0.49,5.05,67.53,-94.84
0.19,4.58,87.62,-38.67
0.49,6.23,125.72,63.74
-0.15,1.83,79.04,41.82
-0.03,4.47,71.16,-55.55
0.9,0.06,85.0,112.42
-0.67,3.37,17.68,-29.9
0.06,2.07,56.67,51.78
-0.64,2.58,49.13,-0.06
-0.69,3.46,15.08,-34.77
1.31,1.84,-32.82,82.63
-0.73,1.38,107.87,-24.07
-0.43,2.73,41.53,5.16
0.2,6.1,139.28,18.01
-0.16,0.02,139.36,-21.38
1.43,5.31,61.43,109.41
1.65,5.68,20.71,133.35
1.06,3.11,13.65,27.92
1.62,4.41,49.02,72.12
-0.18,5.2,101.26,-67.81
0.16,4.29,70.64,-39.42
-0.18,1.19,113.86,31.18
0.0,3.76,41.19,-31.89
1.01,0.62,42.49,127.73
0.89,0.44,67.25,120.24
0.29,3.6,42.11,-12.83
0.4,3.59,42.85,-7.77
-0.51,4.53,39.95,-84.32
-0.28,5.02,84.17,-78.75
1.74,5.55,14.92,131.25
-0.6,5.95,103.72,-92.75
-0.58,1.72,94.9,2.84
0.24,2.33,37.28,50.2
1.12,4.08,63.24,28.82
0.26,1.07,96.23,75.52
0.59,2.17,20.42,68.33
1.38,4.75,70.67,76.05
1.0,5.36,101.3,76.59
0.85,5.28,111.11,56.22
1.65,1.13,-58.25,105.19
1.47,2.79,-15.39,36.1
0.14,4.12,61.12,-37.47
-0.05,4.82,89.06,-59.21
0.31,3.76,48.95,-17.8
1.47,2.65,-22.06,39.93
0.65,0.46,92.92,101.31
1.21,6.2,53.98,130.13
-0.23,3.34,28.76,-17.87
0.43,1.42,63.01,88.72
0.02,0.07,140.76,6.66
0.74,6.18,107.73,90.69
0.56,4.74,103.35,-0.09
1.23,6.23,49.86,131.84
-0.4,0.24,133.51,-42.25
0.46,4.37,83.51,-16.44
-0.49,6.12,119.56,-73.9
-0.44,5.29,85.35,-91.11
0.7,2.53,10.99,50.55
0.31,0.62,114.78,70.32
0.15,3.25,31.86,-1.2
0.17,1.17,97.34,68.09
1.23,0.09,42.39,134.33
0.28,3.43,36.3,-5.84
0.85,4.07,68.1,10.79
-0.49,2.01,78.67,14.46
1.7,4.56,43.9,84.01
-0.0,4.17,57.61,-47.11
-0.57,0.89,124.61,-29.11
1.61,3.24,4.17,31.45
0.05,0.35,136.55,25.72
-0.26,2.62,44.07,16.63
0.68,0.23,100.63,97.5
-0.2,4.83,79.76,-71.9
0.63,4.13,72.11,-4.27
0.19,4.13,63.42,-34.58
-0.48,5.33,83.83,-94.19
-0.45,1.33,112.48,4.98
-0.29,3.47,27.45,-26.7
1.52,1.77,-50.03,77.76
0.69,5.41,120.41,44.72
1.38,4.63,69.27,69.6
0.51,4.83,107.35,-2.54
0.7,5.9,118.04,72.54
-0.78,2.13,73.18,-6.82
0.81,4.2,75.42,9.71
-0.45,4.8,57.94,-88.83
-0.49,0.71,129.55,-28.47
1.7,5.52,21.5,129.6
1.51,2.82,-15.3,34.81
-0.64,2.3,64.08,3.42
1.32,2.62,-17.04,43.92
1.09,1.69,-11.67,95.71
1.49,3.11,0.77,31.07
0.98,0.85,33.81,124.59
-0.42,3.97,28.05,-56.91
1.65,6.08,-0.0,140.31
1.34,0.36,12.59,138.26
-0.59,5.02,56.14,-100.67
1.63,2.96,-11.8,31.26
0.47,1.01,81.66,93.72
-0.65,5.61,81.94,-105.37
-0.24,3.55,29.31,-29.66
1.59,3.95,38.85,48.77
-0.62,4.41,26.16,-83.18
-0.53,3.29,23.16,-22.99
-0.32,1.05,122.62,9.63
-0.25,5.15,93.58,-75.31
0.58,1.01,70.88,102.12
0.07,2.08,55.68,52.04
0.97,0.83,36.12,124.5
-0.48,1.51,104.6,7.44
-0.57,5.06,60.27,-100.05
0.29,1.33,79.7,79.53
-0.37,3.95,30.38,-54.45
1.7,4.64,43.83,88.41
0.59,2.38,17.27,57.24
1.56,1.03,-45.91,114.82
-0.7,4.53,23.3,-90.34
0.97,2.82,4.78,37.72
-0.66,5.3,63.96,-107.58
1.38,4.25,59.99,51.01
-0.46,2.73,41.66,3.91
0.32,5.51,131.08,2.97
-0.22,3.59,30.36,-31.22
1.04,2.29,-10.49,63.87
1.02,0.45,50.54,128.0
0.99,3.57,38.84,17.54
-0.31,4.3,45.54,-67.5
-0.02,5.29,115.09,-48.39
0.13,2.57,35.55,34.65
1.57,3.04,-5.55,31.29
-0.57,2.83,37.43,-3.96
0.52,3.51,39.95,0.05
1.35,4.51,68.98,61.33
-0.6,6.11,110.34,-86.97
-0.22,3.93,37.58,-48.37
1.34,3.38,20.09,28.72
0.34,1.21,82.22,83.67
-0.63,4.41,25.32,-83.44
-0.17,1.53,96.27,39.23
0.13,3.54,37.78,-16.58
0.1,3.68,41.4,-24.19
-0.4,0.33,134.08,-37.34
0.09,3.73,42.83,-26.79
0.58,2.75,17.91,36.83
-0.34,4.77,65.75,-81.5
1.06,4.84,93.05,54.46
1.38,5.05,70.72,92.49
-0.68,4.95,43.33,-103.78
1.46,3.97,45.68,44.04
1.68,3.94,33.97,51.63
-0.19,3.15,30.36,-6.31
1.44,4.2,55.23,52.28
0.94,2.78,4.67,39.38
0.82,5.04,108.82,40.29
-0.14,2.62,41.76,21.79
1.67,6.02,0.46,139.84
1.06,0.33,51.93,129.13
-0.27,2.3,58.51,26.36
-0.64,4.74,37.36,-96.36
-0.07,4.46,68.36,-58.18
1.48,0.85,-30.06,125.54
-0.66,0.43,121.49,-65.27
-0.54,2.1,74.36,10.78
1.42,4.17,55.23,49.88
0.35,3.02,27.21,17.04
1.05,3.93,57.33,21.56
0.9,2.01,-0.07,79.99
0.65,3.8,54.2,-1.07
0.1,1.84,65.72,59.88
1.19,4.09,61.53,33.46
0.4,5.01,114.54,-8.66
-0.25,6.03,131.51,-47.8
0.54,3.14,26.54,16.01
1.52,6.17,13.35,140.15
0.65,5.22,118.83,29.96
0.58,5.51,125.91,36.57
-0.1,5.24,108.38,-58.63
1.15,0.46,32.97,133.46
1.14,6.08,68.49,122.45
1.5,1.81,-48.14,76.57
0.13,4.52,81.85,-43.74
0.44,0.21,121.59,69.92
0.91,2.84,7.65,36.46
1.07,4.74,90.25,50.37
-0.49,4.14,27.84,-67.25
1.59,6.28,-2.53,140.98
0.09,0.35,135.41,31.16
1.03,3.74,47.44,18.82
1.36,2.78,-11.8,37.86
1.18,6.2,57.86,128.45
1.48,2.04,-43.31,65.33
-0.22,4.98,86.54,-73.71
-0.76,5.06,40.29,-109.64
-0.29,2.49,50.04,19.88
-0.2,3.28,29.39,-13.7
1.7,0.0,-18.17,139.82
0.69,0.7,76.22,108.85
0.59,2.05,23.24,74.29
0.32,4.71,98.81,-25.2
1.73,3.75,24.56,45.34
-0.55,3.94,20.01,-58.47
0.06,3.37,33.12,-10.49
-0.34,2.5,50.51,17.05
-0.23,3.67,31.17,-35.78
-0.48,3.01,31.25,-8.13
-0.25,3.98,37.58,-51.8
0.68,1.08,56.53,108.09
-0.77,4.64,20.7,-96.48
0.57,2.83,19.23,32.35
1.59,4.5,52.33,75.42
1.29,1.83,-31.15,83.82
0.06,4.02,53.34,-39.21
-0.33,1.52,101.8,23.19
0.1,3.91,50.04,-33.4
0.69,3.93,61.25,-0.02
0.06,0.07,140.38,12.29
-0.63,5.08,55.22,-103.78
1.2,3.98,55.95,31.06
1.16,2.94,2.73,33.84
0.49,3.3,32.04,7.26
0.17,0.77,117.2,58.97
0.64,1.76,28.42,88.51
1.73,4.01,33.45,56.48
0.64,5.17,117.94,26.29
-0.47,3.22,25.84,-17.96
1.35,0.24,17.78,138.9
1.56,3.76,32.33,40.84
1.02,1.3,7.55,113.55
0.2,3.87,51.33,-26.95
0.92,1.04,31.23,119.31
1.54,0.44,-19.24,136.42
0.15,5.11,113.67,-34.11
0.81,1.21,35.41,111.83
-0.13,2.53,44.72,26.0
-0.21,6.15,135.9,-36.43
-0.4,3.66,24.6,-39.99
0.54,1.9,31.75,79.71
-0.73,2.0,80.38,-4.82
1.3,3.29,16.29,28.28
-0.53,1.68,96.67,6.73
1.5,1.96,-46.15,68.57
1.56,0.45,-22.46,135.77
1.16,6.22,59.45,127.78
-0.71,4.69,28.44,-96.95
1.11,0.17,54.01,129.72
0.37,0.06,130.17,54.03
0.9,4.78,98.75,36.17
0.08,5.9,138.22,-9.55
-0.43,2.99,32.21,-5.64
-0.52,1.31,113.34,-3.66
0.38,2.03,38.94,68.64
1.51,0.21,-2.95,140.23
1.53,3.13,0.63,31.0
0.71,1.1,52.19,109.49
-0.07,4.52,71.52,-59.13
1.12,0.19,51.65,130.55
1.11,4.58,83.84,46.28
0.87,0.85,47.28,120.12
-0.15,3.11,30.94,-2.92
-0.21,0.21,139.11,-17.93
0.81,4.37,84.09,13.19
1.72,3.73,24.2,44.34
0.73,0.9,60.83,112.25
1.54,4.2,49.73,57.53
0.24,0.04,136.39,35.64
0.28,2.87,27.65,23.3
-0.41,4.34,40.1,-73.29
-0.12,5.69,126.98,-46.28
0.34,4.79,103.38,-21.59
-0.4,1.38,109.85,12.19
-0.63,0.3,121.52,-68.49
-0.77,4.74,24.56,-100.39
1.45,0.43,-6.37,137.77
0.99,0.73,39.01,126.29
0.14,1.73,68.95,64.56
1.7,5.12,36.18,113.41
1.04,1.63,-5.46,99.15
-0.1,2.71,38.16,19.29
0.16,5.3,122.3,-26.63
1.17,4.41,75.51,43.62
1.39,2.02,-37.57,70.01
-0.28,0.75,131.69,1.14
-0.45,4.54,45.37,-82.09
0.88,2.83,8.44,36.68
-0.39,3.39,25.09,-24.93
1.52,5.31,51.35,114.49
1.2,5.47,82.1,100.9
0.08,1.28,97.23,60.66
-0.45,2.39,57.59,13.89
0.11,2.73,32.96,25.78
-0.66,5.35,66.71,-107.71
1.51,0.33,-9.4,138.86
1.6,1.97,-52.54,63.12
1.7,3.0,-11.76,30.29
-0.69,3.99,12.02,-63.42
1.65,2.49,-36.59,39.5
0.19,3.28,32.39,-1.5
-0.57,2.2,69.15,8.5
-0.05,5.87,135.1,-28.87
-0.36,3.07,30.53,-7.29
1.21,2.21,-22.52,65.35
1.26,6.2,47.41,132.67
1.03,4.16,69.56,24.88
1.11,5.82,82.13,110.18
0.68,1.21,49.61,106.3
0.73,5.22,116.06,39.36
0.23,5.19,119.49,-22.19
-0.61,4.71,38.87,-94.27
-0.17,5.82,129.1,-47.09
0.03,2.56,39.12,31.4
0.55,4.58,95.62,-5.32
-0.78,3.78,6.69,-52.72
0.72,4.51,91.87,8.91
0.42,6.02,132.85,43.66
1.02,5.75,93.62,99.01
-0.66,6.24,109.89,-88.29
-0.27,4.71,68.09,-75.91
1.18,2.36,-17.93,58.18
0.91,4.85,100.42,40.42
1.66,4.22,42.93,64.08
0.13,1.05,106.23,62.0
-0.21,1.7,88.55,36.89
1.16,5.45,86.43,96.5
1.59,3.08,-3.98,31.03
-0.31,3.74,29.17,-41.88
0.02,3.93,48.0,-38.06
-0.64,3.17,23.95,-19.78
-0.63,5.46,75.94,-105.29
-0.14,0.04,139.88,-17.49
0.16,2.77,31.13,25.25
1.47,4.76,63.58,82.64
-0.13,2.69,39.32,19.07
1.11,3.2,16.7,26.42
1.51,4.55,58.86,73.67
0.12,1.37,89.82,65.12
-0.15,0.14,140.03,-13.4
0.65,3.34,32.1,10.78
1.58,2.29,-41.83,49.38
0.36,2.76,25.5,31.48
1.62,4.3,47.18,66.36
-0.41,2.47,53.03,14.27
0.05,0.43,134.68,29.7
1.03,3.54,36.47,19.28
1.22,1.97,-25.38,78.1
0.56,1.23,60.9,99.37
-0.13,0.48,136.94,7.71
-0.41,3.14,28.47,-12.28
1.58,1.5,-55.69,89.38
0.83,2.23,3.22,67.94
-0.14,5.58,121.74,-53.07
1.01,5.77,94.09,99.04
-0.49,2.1,73.72,14.48
0.22,5.41,127.61,-14.66
0.91,0.69,51.18,122.87
0.54,1.37,55.46,96.08
-0.2,2.59,44.1,20.47
0.25,0.14,134.2,42.19
0.56,2.69,18.19,39.73
0.15,4.33,72.37,-40.67
0.74,1.89,15.55,84.91
1.4,4.41,63.57,59.68
1.66,3.61,21.44,38.99
0.71,3.68,47.79,3.89
1.29,0.18,29.37,137.35
1.2,0.31,34.5,135.05
-0.49,3.54,21.11,-35.44
0.47,3.99,62.94,-14.31
-0.48,5.88,111.19,-82.22
1.29,1.87,-31.16,81.62
1.43,4.14,53.66,49.17
0.0,6.07,139.75,-11.64
0.89,0.51,63.48,121.03
0.28,3.09,29.08,11.31
0.59,4.27,79.55,-6.55
0.99,0.5,51.63,126.72
0.09,0.94,113.97,54.88
0.99,0.23,66.09,123.55
1.29,0.14,31.55,137.09
-0.6,5.53,82.85,-102.26
0.61,2.63,15.76,43.86
1.7,5.91,2.21,138.65
0.01,2.67,36.75,25.36
1.56,0.83,-39.25,123.55
-0.26,5.83,124.71,-58.09
1.24,4.98,82.82,77.86
-0.21,1.0,122.82,21.14
0.39,1.66,54.18,81.5
-0.05,0.23,140.0,5.55
0.82,4.43,86.84,15.64
0.41,6.13,132.07,48.25
0.67,2.94,18.33,28.57
-0.28,4.69,66.27,-76.27
0.21,4.24,69.84,-35.19
-0.18,3.61,31.88,-31.04
1.04,5.68,93.37,97.43
-0.01,4.21,59.03,-48.8
1.28,4.81,78.63,71.83
0.88,4.73,97.8,31.99
-0.17,0.99,122.28,25.66
-0.45,2.22,66.55,16.51
-0.74,4.62,22.83,-95.01
1.09,5.55,91.31,95.46
-0.61,2.9,34.26,-7.89
-0.37,0.18,134.19,-41.49
0.44,6.15,130.24,53.24
-0.29,3.02,32.0,-2.59
0.9,3.1,17.51,25.74
0.99,1.91,-6.22,85.06
-0.7,4.0,11.47,-64.08
1.26,0.52,14.88,135.68
1.0,5.87,92.26,102.82
1.37,4.48,67.07,61.19
-0.03,3.0,31.77,6.81
-0.44,2.3,62.12,16.09
1.41,3.2,8.15,30.18
1.39,4.53,66.88,65.06
0.16,3.19,31.09,2.32
-0.41,4.02,29.8,-59.11
-0.35,3.05,31.06,-5.98
1.06,2.65,-4.31,45.42
1.64,0.77,-46.87,122.54
0.2,3.88,51.78,-27.28
1.53,4.17,49.42,55.64
0.47,2.11,30.12,68.24
1.21,4.68,81.16,59.39
1.02,4.79,93.97,48.22
0.48,2.06,30.94,70.84
1.51,2.27,-38.94,53.07
-0.25,5.34,103.61,-72.4
-0.33,4.07,35.92,-58.85
-0.02,4.15,55.73,-47.65
-0.15,0.79,129.15,19.99
-0.53,2.3,63.32,10.44
1.42,0.57,-9.47,135.26
1.71,1.46,-66.91,83.61
1.46,0.64,-18.26,132.95
1.67,4.46,45.84,77.18
0.95,5.96,94.57,102.21
-0.51,1.96,81.68,12.62
-0.54,1.4,109.65,-2.53
0.45,0.61,104.33,85.39
0.98,1.4,8.1,109.38
1.13,1.36,-7.04,111.13
-0.58,5.32,73.45,-102.11
0.17,0.9,111.17,62.8
-0.4,0.67,132.22,-18.82
-0.05,2.84,34.26,14.64
0.54,0.18,115.11,80.48
0.5,5.55,128.98,28.52
0.59,0.83,79.72,102.22
0.26,0.19,132.63,46.03
1.17,0.19,45.06,132.97
-0.38,5.16,83.58,-86.77
-0.52,0.05,123.67,-67.64
1.35,5.59,62.39,117.5
0.45,4.18,72.91,-17.41
0.95,5.74,100.54,91.72
-0.56,2.37,59.83,7.75
0.04,2.1,56.29,49.77
-0.27,4.91,78.91,-77.79
0.19,5.39,126.41,-19.32
-0.34,1.99,76.73,26.15
-0.41,4.55,49.08,-80.51
0.29,2.41,32.69,48.1
1.41,4.49,64.78,64.33
1.0,0.5,50.36,127.23
1.14,5.94,74.36,117.47
0.01,5.82,135.44,-23.22
1.49,5.53,47.67,122.68
1.61,3.44,14.85,34.04
0.52,4.07,67.92,-11.86
0.44,1.78,44.56,80.44
-0.48,5.26,80.0,-94.59
-0.18,5.86,129.9,-46.6
-0.34,1.12,120.18,10.0
0.83,4.87,103.95,33.17
0.09,0.51,131.05,38.78
0.51,0.21,116.41,78.25
0.04,2.52,39.97,33.65
0.62,5.23,119.91,26.88
-0.14,2.09,64.8,39.09
0.82,2.63,6.27,46.18
-0.66,1.81,90.41,-2.53
0.23,0.86,109.17,68.37
1.5,4.76,61.07,84.51
0.67,4.43,88.2,2.48
0.16,2.92,30.01,17.09
1.55,6.19,8.04,140.62
-0.49,4.07,26.08,-63.82
0.19,0.99,105.4,67.1
0.31,4.35,79.02,-28.69
-0.28,5.84,123.88,-60.16
1.0,0.81,33.43,125.8
1.32,2.53,-20.42,47.53
-0.33,2.18,66.2,25.0
1.0,5.23,101.39,69.44
1.29,4.64,75.44,63.61
0.56,3.76,51.83,-5.14
1.64,3.01,-9.38,30.9
1.13,5.2,91.63,80.35
0.86,0.8,51.21,119.96
-0.6,0.44,125.28,-57.32
1.69,1.58,-64.77,78.35
1.22,6.27,49.13,132.16
0.4,1.27,73.76,88.22
0.59,4.96,112.33,11.04
-0.45,5.96,116.8,-75.82
1.6,4.98,50.08,102.05
0.99,2.74,1.44,41.37
0.14,5.9,138.54,-1.24
0.4,0.43,116.33,74.08
-0.2,3.5,29.97,-25.76
0.19,4.51,83.77,-38.75
-0.7,2.54,51.15,-2.38
1.49,2.36,-34.83,49.94
1.01,4.95,97.89,55.36
1.12,0.6,29.29,131.8
1.4,4.81,69.47,80.73
0.29,4.28,74.6,-29.85
0.69,2.88,16.3,31.89
-0.04,1.65,83.78,51.52
1.63,2.52,-34.42,39.32
-0.7,5.95,93.94,-102.64
1.22,2.78,-6.4,39.14
1.37,3.27,13.17,29.42
-0.12,2.39,49.98,31.8
-0.01,2.71,36.27,22.65
-0.39,4.43,45.29,-75.72
-0.59,0.15,121.22,-71.27
-0.63,0.51,124.09,-57.25
0.75,0.02,102.41,96.91
0.55,3.23,29.15,12.18
0.01,4.87,95.17,-53.37
-0.61,2.84,36.8,-5.79
0.51,5.59,129.14,31.96
1.67,4.3,43.81,68.63
0.05,2.77,33.71,21.68
-0.58,5.6,88.59,-99.55
-0.34,1.61,97.37,23.85
1.68,1.4,-64.27,88.87
1.38,3.03,-0.07,31.93
0.39,2.82,24.67,28.94
